season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2019/20,85242,60,57,83,1526,3,5,6,29,0,0,0,4,0,0,9,328,384.8,551.8,317.0,125.3
2020/21,85242,60,59,20,225,1,1,2,2,0,0,0,0,0,0,3,70,65.4,82.9,33.0,18.2
