season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2019/20,217593,65,60,93,2167,2,6,6,35,0,0,0,3,0,0,4,346,350.4,359.7,381.0,109.2
2020/21,217593,65,58,125,2571,5,7,9,33,0,0,0,3,0,0,10,430,491.8,441.3,631.0,156.5
