season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2018/19,93284,50,50,38,866,3,0,2,14,0,0,0,5,0,0,2,74,147.2,48.6,361.0,54.9
2019/20,93284,50,47,5,71,1,0,0,2,0,0,0,0,1,0,1,20,45.0,11.3,21.0,7.6
2020/21,93284,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
