season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2019/20,170137,55,52,92,1860,3,5,8,22,0,0,0,0,0,0,7,321,434.0,423.4,542.0,139.8
2020/21,170137,55,52,85,1554,3,5,7,26,0,0,0,0,0,0,5,278,376.0,394.2,418.0,118.9
