season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2019/20,122806,55,52,84,2312,3,3,6,41,0,0,0,3,0,0,4,321,458.6,503.3,499.0,145.9
2020/21,122806,55,55,114,3330,3,7,14,46,0,0,0,12,0,0,2,492,579.0,600.5,361.0,154.1
