season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2019/20,184704,45,44,43,1826,0,0,1,37,0,0,0,5,0,0,0,273,292.2,162.9,24.0,47.9
2020/21,184704,45,43,27,747,0,1,4,6,0,0,0,3,0,0,1,115,110.8,32.5,10.0,15.4
