season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2019/20,198826,45,44,38,2644,0,0,3,62,1,0,0,3,1,0,0,447,602.8,57.0,119.0,78.3
2020/21,198826,50,51,100,2683,0,2,11,35,1,0,0,4,0,0,7,537,610.4,84.3,152.0,84.8
