season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2018/19,102057,55,69,181,3112,13,10,12,40,0,0,0,4,0,0,31,602,788.8,648.5,1428.0,285.4
2019/20,102057,75,80,194,3241,17,7,15,36,0,0,0,3,0,0,33,685,911.6,668.2,1680.0,325.4
2020/21,102057,85,81,43,824,4,1,4,10,1,0,0,0,0,0,7,148,177.4,96.2,275.0,55.0
